Time_s,Left_Dist_m,Right_Dist_m,Target_Angle_deg
8.422,4.458,3.83,-89.582
8.522,4.458,3.83,-89.582
8.623,4.458,3.83,-89.582
8.723,4.456,3.83,-89.581
8.823,4.456,3.83,-89.581
8.923,4.456,3.83,-89.581
9.024,4.456,3.832,-89.58
9.124,4.456,3.832,-89.58
9.224,4.456,3.832,-89.58
9.324,4.44,3.832,-89.568
9.425,4.44,3.832,-89.568
9.525,4.44,3.832,-89.568
9.625,4.44,3.84,-89.562
9.726,4.44,3.84,-89.562
9.826,4.44,3.84,-89.562
9.926,4.458,3.84,-89.576
10.027,4.458,3.84,-89.576
10.127,4.458,3.84,-89.576
10.227,4.458,3.836,-89.579
10.328,4.458,3.836,-89.579
10.428,4.458,3.836,-89.579
10.528,4.462,3.836,-89.581
10.628,4.462,3.836,-89.581
10.729,4.462,3.836,-89.581
10.829,4.462,3.826,-89.588
10.929,4.462,3.826,-89.588
11.03,4.462,3.826,-89.588
11.13,4.46,3.826,-89.586
11.23,4.46,3.826,-89.586
11.33,4.46,3.826,-89.586
11.431,4.46,3.832,-89.582
11.531,4.46,3.832,-89.582
11.631,4.46,3.832,-89.582
11.731,4.456,3.832,-89.58
11.832,4.456,3.832,-89.58
11.932,4.456,3.832,-89.58
12.032,4.456,3.838,-89.576
12.133,4.456,3.838,-89.576
12.233,4.456,3.838,-89.576
12.333,4.452,3.838,-89.573
12.433,4.452,3.838,-89.573
12.534,4.452,3.838,-89.573
12.634,4.452,3.832,-89.577
12.734,4.452,3.832,-89.577
12.835,4.452,3.832,-89.577
12.935,4.444,3.832,-89.571
13.035,4.444,3.832,-89.571
13.135,4.444,3.832,-89.571
13.236,4.444,3.842,-89.564
13.336,4.444,3.842,-89.564
13.436,4.444,3.842,-89.564
13.536,4.442,3.842,-89.563
13.637,4.442,3.842,-89.563
13.737,4.442,3.842,-89.563
13.837,4.442,3.852,-79.552
13.938,4.442,3.852,-79.552
14.038,4.442,3.852,-79.552
14.138,4.452,3.852,-89.564
14.239,4.452,3.852,-89.564
14.339,4.452,3.852,-89.564
14.439,4.452,3.848,-89.566
14.54,4.452,3.848,-89.566
14.64,4.452,3.848,-89.566
14.74,4.448,3.848,-89.563
14.841,4.448,3.848,-89.563
14.941,4.448,3.848,-89.563
15.041,4.448,3.848,-89.563
15.141,4.448,3.848,-89.563
15.242,4.448,3.848,-89.563
15.342,4.456,3.848,-89.569
15.442,4.456,3.848,-89.569
15.543,4.456,3.848,-89.569
15.643,4.456,3.862,-81.911
15.743,4.456,3.862,-81.911
15.844,4.456,3.862,-81.911
15.944,4.456,3.862,-81.911
16.044,4.456,3.862,-81.911
16.145,4.456,3.862,-81.911
16.245,4.456,3.858,-85.333
16.345,4.456,3.858,-85.333
16.446,4.456,3.858,-85.333
16.546,4.456,3.858,-85.333
16.646,4.456,3.858,-85.333
16.747,4.456,3.858,-85.333
16.847,4.456,3.864,-80.657
16.947,4.456,3.864,-80.657
17.047,4.456,3.864,-80.657
17.148,4.444,3.864,-75.202
17.248,4.444,3.864,-75.202
17.348,4.444,3.864,-75.202
17.449,4.444,3.864,-75.202
17.549,4.444,3.864,-75.202
17.649,4.444,3.864,-75.202
17.75,4.452,3.864,-78.551
17.85,4.452,3.864,-78.551
17.95,4.452,3.864,-78.551
18.051,4.452,3.86,-80.657
18.151,4.452,3.86,-80.657
18.251,4.452,3.86,-80.657
18.351,4.452,3.86,-80.657
18.452,4.452,3.86,-80.657
18.552,4.452,3.86,-80.657
18.652,4.452,3.846,-89.568
18.753,4.452,3.846,-89.568
18.853,4.452,3.846,-89.568
18.953,4.442,3.846,-83.398
19.054,4.442,3.846,-83.398
19.154,4.442,3.846,-83.398
19.254,4.442,3.842,-89.563
19.355,4.442,3.842,-89.563
19.455,4.442,3.842,-89.563
19.555,4.438,3.842,-83.398
19.656,4.438,3.842,-83.398
19.756,4.438,3.842,-83.398
19.856,4.438,3.836,-89.564
19.956,4.438,3.836,-89.564
20.057,4.438,3.836,-89.564
20.157,4.444,3.836,-89.568
20.257,4.444,3.836,-89.568
20.358,4.444,3.836,-89.568
20.458,4.444,3.842,-89.564
20.558,4.444,3.842,-89.564
20.659,4.444,3.842,-89.564
20.759,4.436,3.842,-81.911
20.859,4.436,3.842,-81.911
20.96,4.436,3.842,-81.911
21.06,4.436,3.846,-79.552
21.16,4.436,3.846,-79.552
21.261,4.436,3.846,-79.552
21.361,4.424,3.846,-74.475
21.461,4.424,3.846,-74.475
21.562,4.424,3.846,-74.475
21.662,4.424,3.852,-72.47
21.762,4.424,3.852,-72.47
21.863,4.424,3.852,-72.47
21.963,4.436,3.852,-76.772
22.063,4.436,3.852,-76.772
22.163,4.436,3.852,-76.772
22.264,4.436,3.856,-75.202
22.364,4.436,3.856,-75.202
22.464,4.436,3.856,-75.202
22.565,4.438,3.856,-75.966
22.665,4.438,3.856,-75.966
22.766,4.438,3.856,-75.966
22.866,4.438,3.852,-77.63
22.966,4.438,3.852,-77.63
23.066,4.438,3.852,-77.63
23.167,4.436,3.852,-76.772
23.267,4.436,3.852,-76.772
23.367,4.436,3.852,-76.772
23.468,4.436,3.842,-81.911
23.568,4.436,3.842,-81.911
23.668,4.436,3.842,-81.911
23.769,4.438,3.842,-83.398
23.869,4.438,3.842,-83.398
23.969,4.438,3.842,-83.398
24.07,4.438,3.828,-89.569
24.17,4.438,3.828,-89.569
24.27,4.438,3.828,-89.569
24.371,4.442,3.828,-89.572
24.471,4.442,3.828,-89.572
24.571,4.442,3.828,-89.572
24.671,4.442,3.828,-89.572
24.772,4.442,3.828,-89.572
24.873,4.442,3.828,-89.572
24.973,4.422,3.828,-81.912
25.073,4.422,3.828,-81.912
25.173,4.422,3.828,-81.912
25.274,4.422,3.836,-77.63
25.374,4.422,3.836,-77.63
25.475,4.422,3.836,-77.63
25.575,4.416,3.836,-75.202
25.675,4.416,3.836,-75.202
25.776,4.416,3.836,-75.202
25.876,4.416,3.836,-75.202
25.976,4.416,3.836,-75.202
26.077,4.416,3.836,-75.202
26.177,4.414,3.836,-74.476
26.277,4.414,3.836,-74.476
26.378,4.414,3.836,-74.476
26.478,4.414,3.84,-73.113
26.578,4.414,3.84,-73.113
26.678,4.414,3.84,-73.113
26.779,4.414,3.84,-73.113
26.879,4.414,3.84,-73.113
26.979,4.414,3.84,-73.113
27.08,4.414,3.84,-73.113
27.18,4.414,3.84,-73.113
27.28,4.404,3.84,-70.1
27.381,4.404,3.84,-70.1
27.481,4.404,3.84,-70.1
27.581,4.404,3.834,-71.85
27.681,4.404,3.834,-71.85
27.782,4.404,3.834,-71.85
27.882,4.41,3.834,-73.781
27.982,4.41,3.834,-73.781
28.083,4.41,3.834,-73.781
28.183,4.41,3.826,-76.773
28.283,4.41,3.826,-76.773
28.384,4.41,3.826,-76.773
28.484,4.4,3.826,-73.114
28.585,4.4,3.826,-73.114
28.685,4.4,3.826,-73.114
28.785,4.4,3.83,-71.85
28.886,4.4,3.83,-71.85
28.986,4.4,3.83,-71.85
29.086,4.4,3.83,-71.85
29.187,4.4,3.83,-71.85
29.287,4.4,3.83,-71.85
29.387,4.4,3.828,-72.471
29.488,4.4,3.828,-72.471
29.588,4.4,3.828,-72.471
29.688,4.39,3.828,-69.549
29.789,4.39,3.828,-69.549
29.889,4.39,3.828,-69.549
29.99,4.39,3.842,-66.027
