Time_s,Left_Dist_m,Right_Dist_m,Target_Angle_deg
6.322,2.14,1.678,-50.705
6.423,2.14,1.678,-50.705
6.523,2.14,1.678,-50.705
6.623,2.138,1.678,-50.408
6.724,2.138,1.678,-50.408
6.824,2.138,1.678,-50.408
6.924,2.138,1.688,-48.944
7.025,2.138,1.688,-48.944
7.125,2.138,1.688,-48.944
7.225,2.136,1.688,-48.657
7.326,2.136,1.688,-48.657
7.426,2.136,1.688,-48.657
7.526,2.136,1.698,-47.241
7.627,2.136,1.698,-47.241
7.727,2.136,1.698,-47.241
7.827,2.14,1.698,-47.801
7.928,2.14,1.698,-47.801
8.028,2.14,1.698,-47.801
8.128,2.14,1.696,-48.084
8.229,2.14,1.696,-48.084
8.329,2.14,1.696,-48.084
8.429,2.148,1.696,-49.23
8.53,2.148,1.696,-49.23
8.63,2.148,1.696,-49.23
8.73,2.148,1.692,-49.814
8.831,2.148,1.692,-49.814
8.931,2.148,1.692,-49.814
9.031,2.156,1.692,-50.999
9.132,2.156,1.692,-50.999
9.232,2.156,1.692,-50.999
9.332,2.156,1.702,-49.518
9.432,2.156,1.702,-49.518
9.533,2.156,1.702,-49.518
9.633,2.156,1.702,-49.518
9.733,2.156,1.702,-49.518
9.834,2.156,1.702,-49.518
9.934,2.156,1.712,-48.078
10.034,2.156,1.712,-48.078
10.135,2.156,1.712,-48.078
10.235,2.152,1.712,-47.515
10.335,2.152,1.712,-47.515
10.436,2.152,1.712,-47.515
10.536,2.152,1.7,-49.228
10.636,2.152,1.7,-49.228
10.736,2.152,1.7,-49.228
10.837,2.15,1.7,-48.94
10.937,2.15,1.7,-48.94
11.037,2.15,1.7,-48.94
11.137,2.15,1.698,-49.229
11.238,2.15,1.698,-49.229
11.338,2.15,1.698,-49.229
11.438,2.132,1.698,-46.686
11.538,2.132,1.698,-46.686
11.639,2.132,1.698,-46.686
11.739,2.132,1.706,-45.589
11.839,2.132,1.706,-45.589
11.939,2.132,1.706,-45.589
12.04,2.124,1.706,-44.516
12.14,2.124,1.706,-44.516
12.24,2.124,1.706,-44.516
12.341,2.124,1.696,-45.864
12.441,2.124,1.696,-45.864
12.541,2.124,1.696,-45.864
12.641,2.132,1.696,-46.963
12.742,2.132,1.696,-46.963
12.842,2.132,1.696,-46.963
12.942,2.132,1.692,-47.522
13.042,2.132,1.692,-47.522
13.143,2.132,1.692,-47.522
13.243,2.132,1.692,-47.522
13.343,2.132,1.692,-47.522
13.444,2.132,1.692,-47.522
13.544,2.132,1.692,-47.522
13.644,2.132,1.692,-47.522
13.744,2.132,1.692,-47.522
13.845,2.13,1.692,-47.243
13.945,2.13,1.692,-47.243
14.045,2.13,1.692,-47.243
14.145,2.13,1.688,-47.805
14.246,2.13,1.688,-47.805
14.346,2.13,1.688,-47.805
14.446,2.134,1.688,-48.371
14.546,2.134,1.688,-48.371
14.647,2.134,1.688,-48.371
14.747,2.134,1.684,-48.945
14.847,2.134,1.684,-48.945
14.948,2.134,1.684,-48.945
15.048,2.132,1.684,-48.658
15.148,2.132,1.684,-48.658
15.248,2.132,1.684,-48.658
15.349,2.132,1.686,-48.372
15.449,2.132,1.686,-48.372
15.549,2.132,1.686,-48.372
15.65,2.124,1.686,-47.245
15.75,2.124,1.686,-47.245
15.85,2.124,1.686,-47.245
15.951,2.124,1.688,-46.966
16.051,2.124,1.688,-46.966
16.151,2.124,1.688,-46.966
16.251,2.128,1.688,-47.524
16.352,2.128,1.688,-47.524
16.452,2.128,1.688,-47.524
16.552,2.128,1.694,-46.687
16.652,2.128,1.694,-46.687
16.753,2.128,1.694,-46.687
16.853,2.124,1.694,-46.138
16.953,2.124,1.694,-46.138
17.054,2.124,1.694,-46.138
17.154,2.124,1.712,-43.721
17.254,2.124,1.712,-43.721
17.354,2.124,1.712,-43.721
17.455,2.134,1.712,-45.048
17.555,2.134,1.712,-45.048
17.655,2.134,1.712,-45.048
17.755,2.134,1.722,-43.717
17.856,2.134,1.722,-43.717
17.956,2.134,1.722,-43.717
18.056,2.144,1.722,-45.044
18.157,2.144,1.722,-45.044
18.257,2.144,1.722,-45.044
18.357,2.144,1.738,-42.929
18.457,2.144,1.738,-42.929
18.558,2.144,1.738,-42.929
18.658,2.166,1.738,-45.849
18.758,2.166,1.738,-45.849
18.859,2.166,1.738,-45.849
18.959,2.166,1.734,-46.397
19.059,2.166,1.734,-46.397
19.159,2.166,1.734,-46.397
19.26,2.172,1.734,-47.228
19.36,2.172,1.734,-47.228
19.46,2.172,1.734,-47.228
19.56,2.172,1.732,-47.508
19.661,2.172,1.732,-47.508
19.761,2.172,1.732,-47.508
19.861,2.18,1.732,-48.641
19.962,2.18,1.732,-48.641
20.062,2.18,1.732,-48.641
20.162,2.18,1.726,-49.509
20.262,2.18,1.726,-49.509
20.363,2.18,1.726,-49.509
20.463,2.192,1.726,-51.289
20.563,2.192,1.726,-51.289
20.663,2.192,1.726,-51.289
20.764,2.192,1.726,-51.289
20.864,2.192,1.726,-51.289
20.964,2.192,1.726,-51.289
21.065,2.184,1.726,-50.095
21.165,2.184,1.726,-50.095
21.265,2.184,1.726,-50.095
21.365,2.184,1.714,-51.901
21.466,2.184,1.714,-51.901
21.566,2.184,1.714,-51.901
21.666,2.166,1.714,-49.223
21.766,2.166,1.714,-49.223
21.867,2.166,1.714,-49.223
21.967,2.166,1.718,-48.646
22.067,2.166,1.718,-48.646
22.168,2.166,1.718,-48.646
22.268,2.16,1.718,-47.794
22.368,2.16,1.718,-47.794
22.469,2.16,1.718,-47.794
22.569,2.16,1.716,-48.077
22.669,2.16,1.716,-48.077
22.77,2.16,1.716,-48.077
22.87,2.148,1.716,-46.404
22.97,2.148,1.716,-46.404
23.071,2.148,1.716,-46.404
23.171,2.148,1.702,-48.366
23.271,2.148,1.702,-48.366
23.371,2.148,1.702,-48.366
23.472,2.122,1.702,-44.784
23.572,2.122,1.702,-44.784
23.672,2.122,1.702,-44.784
23.773,2.122,1.69,-46.413
23.873,2.122,1.69,-46.413
23.973,2.122,1.69,-46.413
24.073,2.122,1.69,-46.413
24.174,2.122,1.69,-46.413
24.274,2.122,1.69,-46.413
24.374,2.122,1.682,-47.526
24.475,2.122,1.682,-47.526
24.575,2.122,1.682,-47.526
24.675,2.12,1.682,-47.247
24.776,2.12,1.682,-47.247
24.876,2.12,1.682,-47.247
24.976,2.12,1.686,-46.69
25.076,2.12,1.686,-46.69
25.177,2.12,1.686,-46.69
25.277,2.112,1.686,-45.597
25.377,2.112,1.686,-45.597
25.478,2.112,1.686,-45.597
25.578,2.112,1.686,-45.597
25.678,2.112,1.686,-45.597
25.779,2.112,1.686,-45.597
25.879,2.136,1.686,-48.945
25.979,2.136,1.686,-48.945
26.079,2.136,1.686,-48.945
26.18,2.136,1.692,-48.086
26.28,2.136,1.692,-48.086
26.38,2.136,1.692,-48.086
26.48,2.162,1.692,-51.909
26.581,2.162,1.692,-51.909
26.681,2.162,1.692,-51.909
26.781,2.162,1.694,-51.603
26.882,2.162,1.694,-51.603
26.982,2.162,1.694,-51.603
27.082,2.172,1.694,-53.149
27.183,2.172,1.694,-53.149
27.283,2.172,1.694,-53.149
27.383,2.172,1.7,-52.213
27.483,2.172,1.7,-52.213
27.584,2.172,1.7,-52.213
27.684,2.188,1.7,-54.749
27.784,2.188,1.7,-54.749
27.884,2.188,1.7,-54.749
27.985,2.188,1.692,-56.08
28.085,2.188,1.692,-56.08
28.185,2.188,1.692,-56.08
28.285,2.2,1.692,-58.161
28.386,2.2,1.692,-58.161
28.486,2.2,1.692,-58.161
28.586,2.2,1.7,-56.758
28.686,2.2,1.7,-56.758
28.787,2.2,1.7,-56.758
28.887,2.194,1.7,-55.741
28.987,2.194,1.7,-55.741
29.087,2.194,1.7,-55.741
29.188,2.194,1.706,-54.747
29.288,2.194,1.706,-54.747
29.388,2.194,1.706,-54.747
29.488,2.18,1.706,-52.52
29.589,2.18,1.706,-52.52
29.689,2.18,1.706,-52.52
29.789,2.18,1.71,-51.902
29.889,2.18,1.71,-51.902
29.99,2.18,1.71,-51.902
